position,driver_number,date,session_key,meeting_key
8,27,2023-06-03T14:39:44.480000,9098,1211
9,31,2023-06-03T14:39:44.480000,9098,1211
15,10,2023-06-03T14:39:49.870000,9098,1211
13,14,2023-06-03T14:39:49.870000,9098,1211
14,18,2023-06-03T14:39:49.870000,9098,1211
12,81,2023-06-03T14:39:49.870000,9098,1211
10,10,2023-06-03T14:39:53.433000,9098,1211
14,14,2023-06-03T14:39:53.433000,9098,1211
15,18,2023-06-03T14:39:53.433000,9098,1211
11,21,2023-06-03T14:39:53.433000,9098,1211
12,24,2023-06-03T14:39:53.433000,9098,1211
13,81,2023-06-03T14:39:53.433000,9098,1211
7,4,2023-06-03T14:40:08.417000,9098,1211
3,11,2023-06-03T14:40:08.417000,9098,1211
5,22,2023-06-03T14:40:08.417000,9098,1211
6,44,2023-06-03T14:40:08.417000,9098,1211
4,55,2023-06-03T14:40:08.417000,9098,1211
2,63,2023-06-03T14:40:08.417000,9098,1211
8,4,2023-06-03T14:40:24.510000,9098,1211
11,10,2023-06-03T14:40:24.510000,9098,1211
4,11,2023-06-03T14:40:24.510000,9098,1211
15,14,2023-06-03T14:40:24.510000,9098,1211
2,18,2023-06-03T14:40:24.510000,9098,1211
12,21,2023-06-03T14:40:24.510000,9098,1211
6,22,2023-06-03T14:40:24.510000,9098,1211
13,24,2023-06-03T14:40:24.510000,9098,1211
9,27,2023-06-03T14:40:24.510000,9098,1211
10,31,2023-06-03T14:40:24.510000,9098,1211
7,44,2023-06-03T14:40:24.510000,9098,1211
5,55,2023-06-03T14:40:24.510000,9098,1211
3,63,2023-06-03T14:40:24.510000,9098,1211
14,81,2023-06-03T14:40:24.510000,9098,1211
9,4,2023-06-03T14:40:32.260000,9098,1211
12,10,2023-06-03T14:40:32.260000,9098,1211
6,21,2023-06-03T14:40:32.260000,9098,1211
7,22,2023-06-03T14:40:32.260000,9098,1211
10,27,2023-06-03T14:40:32.260000,9098,1211
11,31,2023-06-03T14:40:32.260000,9098,1211
8,44,2023-06-03T14:40:32.260000,9098,1211
10,4,2023-06-03T14:40:37.354000,9098,1211
13,10,2023-06-03T14:40:37.354000,9098,1211
5,11,2023-06-03T14:40:37.354000,9098,1211
2,14,2023-06-03T14:40:37.354000,9098,1211
3,18,2023-06-03T14:40:37.354000,9098,1211
7,21,2023-06-03T14:40:37.354000,9098,1211
8,22,2023-06-03T14:40:37.354000,9098,1211
14,24,2023-06-03T14:40:37.354000,9098,1211
11,27,2023-06-03T14:40:37.354000,9098,1211
12,31,2023-06-03T14:40:37.354000,9098,1211
9,44,2023-06-03T14:40:37.354000,9098,1211
6,55,2023-06-03T14:40:37.354000,9098,1211
4,63,2023-06-03T14:40:37.354000,9098,1211
15,81,2023-06-03T14:40:37.354000,9098,1211
11,4,2023-06-03T14:40:43.166000,9098,1211
6,11,2023-06-03T14:40:43.166000,9098,1211
4,18,2023-06-03T14:40:43.166000,9098,1211
8,21,2023-06-03T14:40:43.166000,9098,1211
9,22,2023-06-03T14:40:43.166000,9098,1211
12,27,2023-06-03T14:40:43.166000,9098,1211
3,31,2023-06-03T14:40:43.166000,9098,1211
10,44,2023-06-03T14:40:43.166000,9098,1211
7,55,2023-06-03T14:40:43.166000,9098,1211
5,63,2023-06-03T14:40:43.166000,9098,1211
12,4,2023-06-03T14:40:46.729000,9098,1211
14,10,2023-06-03T14:40:46.729000,9098,1211
9,21,2023-06-03T14:40:46.729000,9098,1211
10,22,2023-06-03T14:40:46.729000,9098,1211
8,24,2023-06-03T14:40:46.729000,9098,1211
13,27,2023-06-03T14:40:46.729000,9098,1211
11,44,2023-06-03T14:40:46.729000,9098,1211
9,4,2023-06-03T14:40:51.853000,9098,1211
10,21,2023-06-03T14:40:51.853000,9098,1211
11,22,2023-06-03T14:40:51.853000,9098,1211
12,44,2023-06-03T14:40:51.853000,9098,1211
12,27,2023-06-03T14:40:59.525000,9098,1211
13,44,2023-06-03T14:40:59.525000,9098,1211
15,10,2023-06-03T14:41:03.931000,9098,1211
11,21,2023-06-03T14:41:03.931000,9098,1211
12,22,2023-06-03T14:41:03.931000,9098,1211
13,27,2023-06-03T14:41:03.931000,9098,1211
14,44,2023-06-03T14:41:03.931000,9098,1211
10,81,2023-06-03T14:41:03.931000,9098,1211
10,4,2023-06-03T14:41:06.963000,9098,1211
6,10,2023-06-03T14:41:06.963000,9098,1211
7,11,2023-06-03T14:41:06.963000,9098,1211
12,21,2023-06-03T14:41:06.963000,9098,1211
13,22,2023-06-03T14:41:06.963000,9098,1211
9,24,2023-06-03T14:41:06.963000,9098,1211
14,27,2023-06-03T14:41:06.963000,9098,1211
15,44,2023-06-03T14:41:06.963000,9098,1211
8,55,2023-06-03T14:41:06.963000,9098,1211
11,81,2023-06-03T14:41:06.963000,9098,1211
11,4,2023-06-03T14:41:57.587000,9098,1211
7,10,2023-06-03T14:41:57.587000,9098,1211
8,11,2023-06-03T14:41:57.587000,9098,1211
3,14,2023-06-03T14:41:57.587000,9098,1211
5,18,2023-06-03T14:41:57.587000,9098,1211
13,21,2023-06-03T14:41:57.587000,9098,1211
14,22,2023-06-03T14:41:57.587000,9098,1211
10,24,2023-06-03T14:41:57.587000,9098,1211
15,27,2023-06-03T14:41:57.587000,9098,1211
4,31,2023-06-03T14:41:57.587000,9098,1211
2,44,2023-06-03T14:41:57.587000,9098,1211
9,55,2023-06-03T14:41:57.587000,9098,1211
6,63,2023-06-03T14:41:57.587000,9098,1211
12,81,2023-06-03T14:41:57.587000,9098,1211
12,4,2023-06-03T14:47:59.065000,9098,1211
8,10,2023-06-03T14:47:59.065000,9098,1211
9,11,2023-06-03T14:47:59.065000,9098,1211
6,18,2023-06-03T14:47:59.065000,9098,1211
14,21,2023-06-03T14:47:59.065000,9098,1211
15,22,2023-06-03T14:47:59.065000,9098,1211
11,24,2023-06-03T14:47:59.065000,9098,1211
4,27,2023-06-03T14:47:59.065000,9098,1211
5,31,2023-06-03T14:47:59.065000,9098,1211
10,55,2023-06-03T14:47:59.065000,9098,1211
7,63,2023-06-03T14:47:59.065000,9098,1211
13,81,2023-06-03T14:47:59.065000,9098,1211
9,10,2023-06-03T14:48:22.830000,9098,1211
10,11,2023-06-03T14:48:22.830000,9098,1211
4,14,2023-06-03T14:48:22.830000,9098,1211
7,18,2023-06-03T14:48:22.830000,9098,1211
5,27,2023-06-03T14:48:22.830000,9098,1211
6,31,2023-06-03T14:48:22.830000,9098,1211
3,44,2023-06-03T14:48:22.830000,9098,1211
2,55,2023-06-03T14:48:22.830000,9098,1211
8,63,2023-06-03T14:48:22.830000,9098,1211
4,10,2023-06-03T14:48:30.111000,9098,1211
5,14,2023-06-03T14:48:30.111000,9098,1211
8,18,2023-06-03T14:48:30.111000,9098,1211
6,27,2023-06-03T14:48:30.111000,9098,1211
7,31,2023-06-03T14:48:30.111000,9098,1211
9,63,2023-06-03T14:48:30.111000,9098,1211
5,10,2023-06-03T14:48:35.080000,9098,1211
6,14,2023-06-03T14:48:35.080000,9098,1211
4,18,2023-06-03T14:48:35.080000,9098,1211
7,27,2023-06-03T14:48:35.080000,9098,1211
8,31,2023-06-03T14:48:35.080000,9098,1211
6,10,2023-06-03T14:48:40.970000,9098,1211
7,14,2023-06-03T14:48:40.970000,9098,1211
5,18,2023-06-03T14:48:40.970000,9098,1211
8,27,2023-06-03T14:48:40.970000,9098,1211
4,31,2023-06-03T14:48:40.970000,9098,1211
2,4,2023-06-03T14:48:52.423000,9098,1211
7,10,2023-06-03T14:48:52.423000,9098,1211
11,11,2023-06-03T14:48:52.423000,9098,1211
8,14,2023-06-03T14:48:52.423000,9098,1211
6,18,2023-06-03T14:48:52.423000,9098,1211
12,24,2023-06-03T14:48:52.423000,9098,1211
9,27,2023-06-03T14:48:52.423000,9098,1211
5,31,2023-06-03T14:48:52.423000,9098,1211
4,44,2023-06-03T14:48:52.423000,9098,1211
3,55,2023-06-03T14:48:52.423000,9098,1211
10,63,2023-06-03T14:48:52.423000,9098,1211
12,11,2023-06-03T14:48:56.298000,9098,1211
11,24,2023-06-03T14:48:56.298000,9098,1211
8,10,2023-06-03T14:49:09.876000,9098,1211
7,14,2023-06-03T14:49:09.876000,9098,1211
9,10,2023-06-03T14:49:14.501000,9098,1211
13,11,2023-06-03T14:49:14.501000,9098,1211
8,14,2023-06-03T14:49:14.501000,9098,1211
7,18,2023-06-03T14:49:14.501000,9098,1211
12,24,2023-06-03T14:49:14.501000,9098,1211
10,27,2023-06-03T14:49:14.501000,9098,1211
11,63,2023-06-03T14:49:14.501000,9098,1211
6,81,2023-06-03T14:49:14.501000,9098,1211
14,11,2023-06-03T14:49:31.079000,9098,1211
15,21,2023-06-03T14:49:31.079000,9098,1211
11,22,2023-06-03T14:49:31.079000,9098,1211
13,24,2023-06-03T14:49:31.079000,9098,1211
12,63,2023-06-03T14:49:31.079000,9098,1211
13,11,2023-06-03T14:49:49.813000,9098,1211
14,21,2023-06-03T14:49:49.813000,9098,1211
15,22,2023-06-03T14:49:49.813000,9098,1211
12,24,2023-06-03T14:49:49.813000,9098,1211
11,63,2023-06-03T14:49:49.813000,9098,1211
11,11,2023-06-03T14:49:55.563000,9098,1211
13,24,2023-06-03T14:49:55.563000,9098,1211
12,63,2023-06-03T14:49:55.563000,9098,1211
2,1,2023-06-03T14:57:35.648000,9098,1211
3,4,2023-06-03T14:57:35.648000,9098,1211
6,31,2023-06-03T14:57:35.648000,9098,1211
5,44,2023-06-03T14:57:35.648000,9098,1211
4,55,2023-06-03T14:57:35.648000,9098,1211
1,81,2023-06-03T14:57:35.648000,9098,1211
3,1,2023-06-03T14:57:49.195000,9098,1211
4,4,2023-06-03T14:57:49.195000,9098,1211
1,31,2023-06-03T14:57:49.195000,9098,1211
6,44,2023-06-03T14:57:49.195000,9098,1211
5,55,2023-06-03T14:57:49.195000,9098,1211
2,81,2023-06-03T14:57:49.195000,9098,1211
4,1,2023-06-03T14:57:55.460000,9098,1211
5,4,2023-06-03T14:57:55.460000,9098,1211
3,10,2023-06-03T14:57:55.460000,9098,1211
9,14,2023-06-03T14:57:55.460000,9098,1211
8,18,2023-06-03T14:57:55.460000,9098,1211
7,44,2023-06-03T14:57:55.460000,9098,1211
6,55,2023-06-03T14:57:55.460000,9098,1211
1,1,2023-06-03T14:58:05.726000,9098,1211
4,10,2023-06-03T14:58:05.726000,9098,1211
2,31,2023-06-03T14:58:05.726000,9098,1211
3,81,2023-06-03T14:58:05.726000,9098,1211
6,4,2023-06-03T14:58:08.851000,9098,1211
5,10,2023-06-03T14:58:08.851000,9098,1211
4,18,2023-06-03T14:58:08.851000,9098,1211
8,44,2023-06-03T14:58:08.851000,9098,1211
7,55,2023-06-03T14:58:08.851000,9098,1211
7,4,2023-06-03T14:58:27.147000,9098,1211
6,10,2023-06-03T14:58:27.147000,9098,1211
5,18,2023-06-03T14:58:27.147000,9098,1211
3,31,2023-06-03T14:58:27.147000,9098,1211
2,55,2023-06-03T14:58:27.147000,9098,1211
4,81,2023-06-03T14:58:27.147000,9098,1211
2,4,2023-06-03T14:58:34.428000,9098,1211
7,10,2023-06-03T14:58:34.428000,9098,1211
6,18,2023-06-03T14:58:34.428000,9098,1211
4,31,2023-06-03T14:58:34.428000,9098,1211
3,55,2023-06-03T14:58:34.428000,9098,1211
5,81,2023-06-03T14:58:34.428000,9098,1211
8,10,2023-06-03T14:59:04.068000,9098,1211
7,18,2023-06-03T14:59:04.068000,9098,1211
5,31,2023-06-03T14:59:04.068000,9098,1211
